,city,state,postal_code,latitude,longitude,review_count,is_open
41012,Spring Hill,FL,34606,28.466920522,-82.620588541,17,1
45934,Philadelphia,PA,19139,39.9535517,-75.219443,5,1
21999,Philadelphia,PA,19139,39.9609773,-75.2243756,9,1
38327,Philadelphia,PA,19107,39.9505512096,-75.1618480682,6,1
29954,Riverview,FL,33579,27.791784,-82.3296926,29,1
30882,Aston,PA,19014,39.8702143,-75.4514737,52,1
11221,Media,PA,19063,39.9343636,-75.3899926,122,1
2217,Greenwood,IN,46142,39.631866,-86.11975,7,1
22628,St Petersburg,FL,33702,27.85136,-82.638678,227,1
36890,Carmel,IN,46032,39.9592482,-86.1565901,51,1
48357,Goleta,CA,93111,34.435412119,-119.8123351876,156,1
1087,Nashville,TN,37203,36.153864,-86.7976111,160,1
4438,Tucson,AZ,85715,32.249197,-110.851171,22,1
42066,Tampa,FL,33609,27.94236,-82.5051469,220,1
2950,Greenwood,IN,46142,39.6344705,-86.1569734,54,1
19105,Philadelphia,PA,19120,40.0385555068,-75.1242795983,531,1
43362,Edmonton,AB,T6R 2E3,53.4685442,-113.5879776,31,1
32905,Tampa,FL,33612,28.0549592,-82.4490711,37,1
6898,Nashville,TN,37208,36.1757655,-86.7847052,375,1
39779,Langhorne,PA,19047,40.169721,-74.893928,55,0
41469,Trenton,NJ,08638,40.2394766,-74.7433448,10,0
16253,New Orleans,LA,70116,29.9601081839,-90.0599205299,17,0
34068,Tampa,FL,33604,28.001226,-82.4508954,140,1
1505,Philadelphia,PA,19103,39.9522486027,-75.1716919961,225,1
42373,Philadelphia,PA,19148,39.904389,-75.1689154,5,1
10652,Reno,NV,89502,39.526577675,-119.7963420648,10,1
15374,Tucson,AZ,85705,32.2796600925,-110.9932419285,14,1
9183,Carmel,IN,46032,39.9691023767,-86.1306129492,256,1
43705,Ardmore,PA,19003,40.006197,-75.289726,43,0
20998,Cherry Hill,NJ,08003,39.8985507,-74.9524928,24,0
49146,Edmonton,AB,T6E 6P4,53.5183389,-113.5074173,79,1
21215,Philadelphia,PA,19121,39.9779969,-75.1592852,39,0
10559,Philadelphia,PA,19122,39.9787034,-75.159486,67,1
35512,Medford,NJ,08055,39.875739,-74.814825,20,1
42653,Philadelphia,PA,19119,40.058735,-75.190115,8,0
27765,Metairie,LA,70005,30.0015227742,-90.127876997,28,1
193,Isla Vista,CA,93117,34.4129345,-119.8555307,184,1
47289,Philadelphia,PA,19123,39.9610864189,-75.1435467142,152,1
26167,Westmont,NJ,08108,39.910446,-75.04864,17,1
25724,Plainfield,IN,46168,39.7166489,-86.354418,152,1
23568,Avon,IN,46123,39.7650125859,-86.3878433466,117,1
21927,New Orleans,LA,70130,29.9369433396,-90.0768555684,450,1
26861,Indianapolis,IN,46254,39.8236501,-86.2668872,28,1
22183,Santa Barbara,CA,93101,34.4217896,-119.6992111,39,0
34030,Philadelphia,PA,19103,39.952335,-75.163789,7,0
40143,St Louis,MO,63102,38.6256250318,-90.1986942259,221,0
11468,Indianapolis,IN,46205,39.8398071904,-86.1238662302,99,1
2068,O Fallon,IL,62269,38.5913571,-89.9114148,40,1
25144,Philadelphia,PA,19107,39.9509772093,-75.1583468263,77,1
19263,Saint Louis,MO,63118,38.5993217,-90.2424912,188,1
30506,Elkins Park,PA,19027,40.0745684,-75.1316891,181,1
4211,Tucson,AZ,85715,32.252344,-110.839897,138,1
33360,Edmonton,AB,T5N 0M1,53.5427208,-113.5372736,137,1
21488,Santa Barbara,CA,93103,34.4246493,-119.686693,5,0
9526,Reno,NV,89502,39.4723169445,-119.7894611356,89,1
49758,Smyrna,TN,37167,35.9411113389,-86.5269267597,5,1
12395,Pennsauken,NJ,08110,39.9491112386,-75.067651,5,1
31961,Philadelphia,PA,19121,39.985272,-75.161538,39,1
15888,Philadelphia,PA,19147,39.937807,-75.157949,65,0
35349,Largo,FL,33774,27.8801096,-82.8377777,146,1
12611,Brandon,FL,33511,27.9379629,-82.2800334,176,1
8505,Tucson,AZ,85706,32.1485656,-110.9625854,29,1
20967,New Castle,DE,19720,39.661807,-75.639778,124,0
25741,Edmonton,AB,T6E 2A8,53.518250863,-113.5088887755,11,0
6654,Joelton,TN,37080,36.3186015504,-86.8673274412,5,1
43950,West Chester,PA,19382,39.9597868,-75.604009,53,1
27964,Arnold,MO,63010,38.4102181,-90.3829539,10,0
22206,Sellersville,PA,18960,40.3534142,-75.3054581,29,1
34407,Carmel,IN,46032,39.968899,-86.1560592,67,0
36583,Tampa,FL,33605,27.9600504,-82.4410191,28,0
50137,Saint Louis,MO,63137,38.728302,-90.222964,13,1
12563,Indianapolis,IN,46220,39.8705620812,-86.1412674934,52,0
45826,Antioch,TN,37013,36.0782654,-86.6457352,29,1
46672,Brandon,FL,33511,27.9344962,-82.3094913,75,0
37145,Indianapolis,IN,46203,39.749954,-86.139414,16,0
2689,Port Richey,FL,34668,28.327162,-82.698859,12,0
45515,New Orleans,LA,70130,29.9377382,-90.0761184,451,1
50144,Philadelphia,PA,19148,39.9011799,-75.1719716,10,1
25979,Santa Barbara,CA,93101,34.4217441,-119.689904,115,1
2887,Indianapolis,IN,46268,39.8978377,-86.2172076,88,1
23412,Westmont,NJ,08108,39.9105125,-75.048741,10,1
23942,Edmonton,AB,T6E 5H5,53.484665,-113.487529,38,0
27951,St Petersburg,FL,33702,27.8280965,-82.6491671,465,1
17352,Edmonton,AB,T6H 4M6,53.484303,-113.515783,87,1
14784,Philadelphia,PA,19104,39.9595725,-75.1950883,27,0
26252,Philadelphia,PA,19103,39.951799,-75.178213,411,1
8328,Riverview,FL,33578,27.794522,-82.335889,25,1
48538,Philadelphia,PA,19116,40.1090436,-75.025017,70,1
4591,Clayton,MO,63105,38.6499759129,-90.3374733208,330,1
32672,Saint Louis,MO,63118,38.6001819,-90.2214435,185,1
51765,St. Petersburg,FL,33713,27.7823563,-82.6797542,53,1
47601,Indianapolis,IN,46201,39.7816776929,-86.1007673138,25,1
32487,Edmonton,AB,T5Y 0C8,53.6272279997,-113.4109776733,11,0
20498,New Orleans,LA,70116,29.9633575,-90.0575446,7,0
15834,Edmonton,AB,T5L 2M5,53.5707781,-113.566672,13,1
13543,Zionsville,IN,46077,39.9452534,-86.2378476278,42,1
46456,Nashville,TN,37203,36.1530508,-86.7905457,243,1
21855,Edmonton,AB,T6E 5G3,53.4847264038,-113.4919883694,17,0
48468,New Orleans,LA,70130,29.9567528,-90.0630602,651,1
20157,Nashville,TN,37209,36.147085,-86.863277,519,1
38388,Indianapolis,IN,46229,39.7767317,-85.9566047077,7,1
8036,Burlington,NJ,08016,40.049418,-74.879977,21,1
35694,Tampa,FL,33619,27.978138,-82.377842,6,1
23694,Morrisville,PA,19067,40.2099767,-74.7985046,63,1
6950,Tucson,AZ,85719,32.2674518,-110.9611989,37,1
28665,Philadelphia,PA,19114,40.0796573592,-75.0272364667,15,1
34321,Clayton,MO,63105,38.6499033,-90.3365547,143,1
18465,Gretna,LA,70053,29.913087,-90.045373,30,1
26294,Redington Shores,FL,33708,27.8334088,-82.8339592,56,0
32105,Philadelphia,PA,19103,39.950761,-75.170345,54,0
45388,Philadelphia,PA,19127,40.0257796,-75.2239011,127,0
319,Tucson,AZ,85719,32.2324455,-110.9516985,13,1
15045,Kirkwood,MO,63122,38.5813787,-90.4078579,522,1
52040,Deptford Township,NJ,08096,39.8313837678,-75.0974456451,19,1
20043,Philadelphia,PA,19145,39.9248995,-75.1828723,6,0
47569,Indianapolis,IN,46225,39.763843,-86.159864,29,1
29337,Reno,NV,89511,39.403399,-119.749221,25,0
26730,St. Louis,MO,63110,38.624438,-90.253431,22,1
7851,Trenton,NJ,08618,40.2246535,-74.7726314,8,0
35768,Florissant,MO,63033,38.7720915307,-90.2782376111,5,1
2916,Philadelphia,PA,19104,39.9536708974,-75.1949572908,115,0
50468,Philadelphia,PA,19128,40.063437,-75.23814,65,1
17697,Fenton,MO,63026,38.4923445766,-90.4848361015,103,1
23713,Smyrna,TN,37167,35.9808703,-86.5635343,17,0
51065,New Orleans,LA,70115,29.9299856,-90.1099823,35,1
30078,Williamstown,NJ,08094,39.7089790147,-75.0131329062,117,0
34909,St. Louis,MO,63143,38.6036336338,-90.3274460567,18,1
14189,Tucson,AZ,85712,32.2390688,-110.8574843,209,1
43246,Philadelphia,PA,19147,39.941958,-75.15019,14,0
49242,Tampa,FL,33617,28.0539256,-82.3970941,36,1
48209,Sherwood Park,AB,T8A 5W9,53.5399907,-113.321455,37,1
16007,Philadelphia,PA,19106,39.9481865,-75.1536803,38,0
37226,West Chester,PA,19382,39.9420104307,-75.5901537066,33,1
27759,Phoenixville,PA,19460,40.1271066,-75.5211417,29,1
9507,New Orleans,LA,70112,29.9566317439,-90.067896514,1006,1
41611,Philadelphia,PA,19104,39.9583155,-75.1928745,190,1
11914,Nashville,TN,37211,36.025765,-86.71192,9,0
28959,Philadelphia,PA,19147,39.932169,-75.1445882,6,1
32570,Philadelphia,PA,19103,39.948271,-75.174425,722,0
2209,Norristown,PA,19401,40.1159729282,-75.3474167611,32,1
41428,Saint Louis,MO,63101,38.6301351,-90.1897982,522,1
45545,Conshohocken,PA,19428,40.0741849839,-75.3062719396,40,1
45728,Philadelphia,PA,19147,39.929905,-75.1629415813,216,1
33104,Tampa,FL,33607,27.9590453975,-82.4830808,13,1
35127,Reno,NV,89502,39.5258129,-119.7992921,227,1
9660,Harleysville,PA,19438,40.286863,-75.397369,9,0
47685,Alloway,NJ,08001,39.5638299,-75.3638237,5,1
47914,Brentwood,TN,37027,36.026336,-86.791156,52,0
12364,Fairview Heights,IL,62208,38.5923742,-89.9928231,41,0
20127,Tucson,AZ,85716,32.2210794042,-110.927573884,154,1
25128,Carmel,IN,46032,39.952334,-86.162816,172,0
28858,Zionsville,IN,46077,39.941682,-86.259083,15,0
23321,Mount Juliet,TN,37122,36.160203873,-86.5147536519,33,1
24793,Tampa,FL,33618,28.070535,-82.505622,108,0
35167,Wilmington,DE,19805,39.7546334,-75.5930279,25,1
35476,Indianapolis,IN,46224,39.7760909,-86.2499446,13,1
35982,Metairie,LA,70006,30.0048,-90.18887,63,0
28851,Tucson,AZ,85705,32.28683,-110.96436,30,1
5383,Bensalem,PA,19020,40.096658,-74.943299,29,1
13806,Indianapolis,IN,46241,39.7291179,-86.2576747,55,1
30888,Philadelphia,PA,19131,39.999385686,-75.229440406,57,1
19074,Tampa,FL,33629,27.909677,-82.5270814,33,1
35,Philadelphia,PA,19104,39.954573,-75.1948936,56,1
15362,Philadelphia,PA,19130,39.9629294116,-75.1739865249,53,1
45837,Morrisville,PA,19067,40.2078024363,-74.7998986,28,1
18190,Indianapolis,IN,46236,39.8585288774,-85.9799393,40,1
51810,Boise,ID,83705,43.5896486641,-116.2165886842,107,1
42306,Nashville,TN,37210,36.1559246808,-86.7736806257,52,0
12176,Cherry Hill,NJ,08002,39.920468,-75.0333347,107,1
2444,Philadelphia,PA,19144,40.0303618,-75.1799143,16,1
46396,Newtown Square,PA,19073,39.9885868451,-75.4025981375,11,1
51054,Philadelphia,PA,19149,40.0406845,-75.0758525,236,1
14013,Reno,NV,89502,39.4772853,-119.7839294,36,1
12988,New Castle,DE,19720,39.6865595431,-75.5562827138,5,1
35719,Saint Louis,MO,63105,38.6488273,-90.3401288,35,0
676,Darby,PA,19023,39.9195287,-75.2657251,9,1
19269,Indianapolis,IN,46227,39.6600045,-86.1406719,11,1
13714,Edmonton,AB,T5Z 3X9,53.62959,-113.49735,7,1
50726,New Orleans,LA,70124,30.003887,-90.1042338,120,1
33284,Fairview Heights,IL,62208,38.586218,-89.983699,109,1
39612,St Petersburg,FL,33707,27.7705463,-82.7387706,12,0
8047,Sicklerville,NJ,08081,39.736031877,-75.0080830533,221,1
26964,West Chester,PA,19382,39.8832574,-75.5491862,83,1
11442,Meridian,ID,83646,43.636646,-116.353418,77,0
602,Saint Louis,MO,63119,38.6100525,-90.3636773,8,0
33675,Tucson,AZ,85719,32.2636803,-110.9431662,57,1
25359,Tampa,FL,33614,27.9964359,-82.4888308,11,1
5697,Clearwater,FL,33762,27.8943602967,-82.6694539042,21,0
22673,Philadelphia,PA,19138,40.0650858,-75.1553463,191,1
45853,Tampa,FL,33609,27.94458,-82.51893,129,1
25308,Garden City,ID,83714,43.6529132,-116.2801088,101,1
31746,Smyrna,TN,37167,35.9298181,-86.5348749,75,1
43824,Saint Petersburg,FL,33713,27.7995707,-82.6710509,44,1
42662,Philadelphia,PA,19102,39.9592359,-75.1617433,110,1
30645,New Port Richey,FL,34653,28.1937110745,-82.6353524253,9,1
16466,Phoenixville,PA,19460,40.13365,-75.517582,55,0
13989,Wilmington,DE,19801,39.7450036,-75.5481123,14,0
9252,Philadelphia,PA,19107,39.951784,-75.1601943,7,1
35844,Trenton,NJ,08610,40.2066954,-74.71406,24,1
21172,Madeira Beach,FL,33708,27.8011909507,-82.8004482625,97,1
24358,Trenton,NJ,08608,40.2189130391,-74.7661527947,12,0
40118,Philadelphia,PA,19102,39.9483920508,-75.1653502258,761,1
7375,Philadelphia,PA,19103,39.9538411,-75.1770532,51,0
47525,Reno,NV,89501,39.527251,-119.808769,12,0
29870,Tampa,FL,33614,27.9973754406,-82.5021981229,164,1
28203,Philadelphia,PA,19111,40.0722475,-75.0761885,44,1
26726,Riverview,FL,33579,27.792806,-82.3308825,224,1
22637,Edmonton,AB,T6X 0P1,53.4226543,-113.490782,13,1
8361,Wood River,IL,62095,38.8630206,-90.0784031,6,1
39584,Meridian,ID,83642,43.5907681,-116.3683984,115,0
26072,Deptford,NJ,08096,39.8403672024,-75.0907172387,39,1
39771,Goleta,CA,93117,34.4294148441,-119.8726357955,65,0
44067,Waterloo,IL,62298,38.3548502,-90.1525914,21,1
31887,Glen Mills,PA,19342,39.9200383142,-75.4900505,158,1
10351,Philadelphia,PA,19144,40.0255724,-75.1683667,11,1
4110,Saint Louis,MO,63104,38.611592228,-90.2408085,26,1
9332,Smyrna,TN,37167,35.973297,-86.495499,38,1
31165,Philadelphia,PA,19146,39.9425684,-75.1852973,162,1
39117,Boise,ID,83705,43.60405,-116.23805,17,0
20385,Santa Barbara,CA,93105,34.4295503,-119.7176051,192,1
1188,Des Peres,MO,63131,38.602781331,-90.4377430103,34,1
5756,Tampa,FL,33605,27.9603618941,-82.4410984448,121,1
39382,Philadelphia,PA,19103,39.9497186,-75.1698503,20,0
47847,Fenton,MO,63026,38.5126000372,-90.4435023269,35,0
12406,Riverton,NJ,08077,40.0159524,-75.0002574294,40,0
42318,Mount Laurel,NJ,08054,39.971193,-74.880136,215,1
15652,Edmonton,AB,T5H 2L6,53.550825,-113.489187,17,1
14623,Levittown,PA,19057,40.1291461,-74.8352008,28,1
31474,Indianapolis,IN,46203,39.751905,-86.139997,198,0
34011,Fishers,IN,46038,39.9555107,-86.0428423,89,0
34738,Abington,PA,19001,40.1150951,-75.1217458,154,1
41928,New Orleans,LA,70130,29.94139,-90.064873,151,0
26223,Odessa,FL,33556,28.128511,-82.574604,37,1
29509,Boise,ID,83702,43.615227,-116.203535,10,1
45147,Doylestown,PA,18901,40.322061,-75.1296890527,49,1
33723,New Castle,DE,19720,39.6606094,-75.5654205,6,0
18108,Tucson,AZ,85719,32.2642107,-110.9457997,342,1
19349,Philadelphia,PA,19103,39.9535408,-75.1694793,57,1
20834,Philadelphia,PA,19125,39.972851,-75.134323,5,0
27408,Philadelphia,PA,19140,40.0031941,-75.151614,6,1
29536,Pemberton,NJ,08068,39.968253,-74.685404,9,1
22978,Blue Bell,PA,19422,40.1697076,-75.2857245,111,1
23863,Edmonton,AB,T5K 0P1,53.540706,-113.52883,40,0
16280,Tucson,AZ,85715,32.222677,-110.940953,7,1
48392,New Orleans,LA,70122,30.0062151993,-90.0746515193,5,1
11577,Tampa,FL,33615,28.011346,-82.6097997,17,0
10998,Tucson,AZ,85711,32.2187703908,-110.875794366,237,1
49042,Gulfport,FL,33707,27.7406927,-82.7075196,20,0
19059,Ewing,NJ,08628,40.2475568,-74.8340948135,108,1
15280,St. Petersburg,FL,33713,27.7771606,-82.6732657,8,0
9309,Indianapolis,IN,46143,39.635745982,-86.0847168043,231,1
30097,Primos,PA,19018,39.921033,-75.298968,8,0
45390,Metairie,LA,70003,30.0020241,-90.2193743,26,0
28429,Edmonton,AB,T5Y 2W7,53.5976493,-113.4083827,11,0
45239,Harvey,LA,70058,29.8898688,-90.0581378,40,1
42848,Tucson,AZ,85705,32.24886,-110.978674,10,0
4485,Saint Louis,MO,63103,38.6365897,-90.2263029,69,0
4022,Levittown,PA,19057,40.1659983979,-74.8750770092,54,1
23240,New Orleans,LA,70124,30.0047606,-90.1033143,150,1
48403,Tampa,FL,33625,28.0611037369,-82.542251274,24,0
6326,Wilmington,DE,19805,39.7528645,-75.5790324,7,0
40416,Indianapolis,IN,46227,39.6789586,-86.1326566,21,1
2060,Edmonton,AB,T6J 6P9,53.4534067385,-113.5146677196,22,1
17446,New Orleans,LA,70112,29.9595769,-90.0770127,18,1
43728,Indianapolis,IN,46254,39.822164,-86.26013,13,1
20200,Nashville,TN,37208,36.1769253,-86.7872497,711,1
18616,New Castle,DE,19720,39.6643555,-75.6256051,9,1
6991,Indianapolis,IN,46204,39.7690238,-86.1613856,62,0
51977,Morrisville,PA,19067,40.211425,-74.795967,8,1
29647,Tampa,FL,33611,27.905005,-82.5066844232,400,1
44435,Philadelphia,PA,19132,40.001155,-75.152588,5,1
38513,Upper Darby,PA,19082,39.9614068,-75.2578869,16,1
47292,Nashville,TN,37221,36.0807621,-86.954689,27,1
10656,Tucson,AZ,85705,32.2429508489,-110.9716905142,20,0
42238,Largo,FL,33771,27.8958557,-82.7284974,19,1
21472,Tampa,FL,33619,27.9820094,-82.3808219,29,1
20646,Indianapolis,IN,46240,39.925819,-86.113985,90,0
40936,Ambler,PA,19002,40.2108246024,-75.1829892397,9,1
39042,Santa Barbara,CA,93105,34.437063,-119.725682,240,1
47274,Philadelphia,PA,19148,39.9215499,-75.1667365,22,1
21833,Saint Petersburg,FL,33711,27.770673,-82.6810883,8,1
27858,Old Hickory,TN,37138,36.2515211666,-86.6393848224,145,1
28001,Lutz,FL,33549,28.185233,-82.434302,17,1
26774,Tucson,AZ,85719,32.286976,-110.96164,19,0
11392,Greenwood,IN,46142,39.6308454057,-86.1235427856,22,0
26421,Fenton,MO,63026,38.5166988,-90.4519461,15,0
47639,Sicklerville,NJ,08081,39.7638947328,-75.0408211041,135,1
13089,Tampa,FL,33602,27.94912,-82.458252,31,0
34566,Dunedin,FL,34698,28.0160766,-82.7888711,81,1
26434,Tampa,FL,33602,27.9474884,-82.4566012,5,1
30179,Prospect Park,PA,19076,39.88038,-75.3093989,6,0
4660,Lutz,FL,33558,28.1893346665,-82.5410481178,155,1
17193,Reno,NV,89501,39.5184953002,-119.8092372602,17,0
19956,Tucson,AZ,85719,32.2354086114,-110.9436272686,702,1
27378,St. Louis,MO,63101,38.633379589,-90.1955675,13,1
42584,Nashville,TN,37115,36.278768,-86.690167,6,0
49904,Tarpon Springs,FL,34689,28.1234232,-82.7417272,6,0
18363,New Orleans,LA,70116,29.9597003,-90.0631485,150,0
1274,Carmel,IN,46032,39.978529,-86.131936,39,0
2608,Sparks,NV,89436,39.5784009,-119.718216,154,1
48255,Tucson,AZ,85712,32.2671479,-110.8938073,13,1
19015,Hatfield,PA,19440,40.291369,-75.270916,65,1
38803,Oldsmar,FL,34677,28.045317,-82.681254,100,1
50820,Swedesboro,NJ,08085,39.7377091187,-75.3283462597,68,1
6468,Indianapolis,IN,46204,39.775819,-86.147476,475,1
49106,Edmonton,AB,T6C 0Z2,53.5177011,-113.4670408,9,0
28728,Tucson,AZ,85705,32.2297324,-110.9653233,13,0
334,Brandon,FL,33511,27.940439,-82.266787,65,0
45593,Pennsauken,NJ,08109,39.9526779,-75.030645,30,1
3178,Tampa,FL,33607,27.9704909805,-82.484610951,20,1
22308,Nashville,TN,37211,36.0266493,-86.7125945,149,0
38804,Reno,NV,89501,39.5287885234,-119.8143538592,897,1
21009,New Orleans,LA,70116,29.9598306,-90.0673229,46,1
31290,New Orleans,LA,70127,30.0315706199,-89.9736428065,7,1
32354,Meridian,ID,83642,43.597084,-116.392632,9,1
2635,Saint Petersburg,FL,33701,27.7725051016,-82.6405411,27,1
30384,Philadelphia,PA,19104,39.9558813,-75.2020031,6,1
29955,Indianapolis,IN,46268,39.911453,-86.224827,55,1
37880,Indianapolis,IN,46229,39.7753555,-85.9729469,8,1
28316,New Orleans,LA,70130,29.9531433,-90.0677907,1437,1
9468,Meridian,ID,83646,43.661522,-116.414495,28,1
6798,Largo,FL,33773,27.8846825,-82.7207297,30,1
44583,Granite City,IL,62040,38.7140614,-90.1277643,6,1
26007,Florissant,MO,63031,38.7938181,-90.3328714,34,1
20096,Philadelphia,PA,19147,39.9418368,-75.153837,566,1
5539,Troy,IL,62294,38.7329343,-89.9159693,10,0
10369,Mount Laurel,NJ,08054,39.953,-74.8709,14,0
30443,Philadelphia,PA,19147,39.9418866454,-75.1505933,5,1
28925,Tampa,FL,33617,28.052112,-82.3930273,35,0
47704,Lansdale,PA,19446,40.262843,-75.3160488,13,0
4484,Indianapolis,IN,46250,39.9057252063,-86.0548554361,34,1
51575,Fenton,MO,63026,38.5056987,-90.4444188,83,1
32829,Tucson,AZ,85713,32.2064273,-110.9332352,9,1
46592,Gallatin,TN,37066,36.3826489,-86.4638517,5,1
18791,Tampa,FL,33610,28.0010662079,-82.3767929077,14,0
39045,Nashville,TN,37209,36.1470461,-86.8632907,5,0
25762,Tucson,AZ,85745,32.250252,-111.009193,105,1
13873,Collingswood,NJ,08108,39.9168290738,-75.0703808311,97,1
19294,Nashville,TN,37201,36.162812,-86.776075,12,0
19201,Plant City,FL,33563,28.0144800869,-82.1231601387,20,0
13489,Nashville,TN,37208,36.1759076,-86.7856404,432,1
2126,O Fallon,IL,62269,38.5921557583,-89.9510618445,18,1
43385,Tucson,AZ,85743,32.3544559,-111.0922873,114,1
44221,Metairie,LA,70005,30.0016983,-90.1448328,5,0
28085,Folsom,PA,19033,39.886031,-75.336714,29,0
24889,Clifton Heights,PA,19018,39.9275264,-75.2940119023,120,1
5645,Haddonfield,NJ,08033,39.8971337,-75.0335601,75,0
51948,Brookhaven,PA,19015,39.8750741,-75.3924514,34,1
19921,Philadelphia,PA,19141,40.0386066,-75.14335,21,1
14529,Clearwater,FL,33765,27.987272,-82.749688,17,1
21484,Chester Springs,PA,19425,40.0672287,-75.6485844,219,1
8637,Jenkintown,PA,19046,40.1075317,-75.1175554,61,1
6130,Indianapolis,IN,46254,39.8557521,-86.2396908,28,1
7284,Philadelphia,PA,19143,39.9483438,-75.2167974,14,0
31644,Edmonton,AB,T5S 1K6,53.541633,-113.619717,26,0
38589,Old Hickory,TN,37138,36.2642186165,-86.6508974863,10,0
47101,Nashville,TN,37211,36.024899,-86.711892,89,1
18630,Saint Charles,MO,63301,38.789252,-90.4885774,54,1
49752,Wilmington,DE,19808,39.7250017,-75.6573256591,10,1
49487,Wyncote,PA,19095,40.082871,-75.167144,35,1
31518,Redington Shores,FL,33708,27.8332661,-82.8331382,134,1
33819,Chesterfield,MO,63017,38.6817891557,-90.495377183,32,1
12203,Tampa,FL,33610,27.9953983,-82.4247648,33,1
48625,Tucson,AZ,85706,32.1500318,-110.9781399,26,1
45524,Saint Louis,MO,63129,38.506471,-90.330866,5,1
17818,Boise,ID,83702,43.6167494,-116.2056361,11,0
30071,Edmonton,AB,T5S 2V2,53.53763,-113.636,62,1
28685,Philadelphia,PA,19107,39.957109757,-75.1608705747,10,1
30656,Philadelphia,PA,19149,40.0355870565,-75.0711464882,14,1
15843,St. Louis,MO,63102,38.63061,-90.18351,309,1
11818,Philadelphia,PA,19103,39.9512789,-75.1695181,1138,1
48316,Springfield,PA,19064,39.9200152,-75.3234176,10,1
46491,Berlin,NJ,08009,39.7997260229,-74.9315463848,69,1
26916,Philadelphia,PA,19111,40.0762801367,-75.0849151957,72,0
22258,Gulph Mills,PA,19428,40.062078,-75.340573,184,1
47281,Nashville,TN,37217,36.1252968,-86.7085771,34,0
14069,Edmonton,AB,T6W 0L0,53.4351903,-113.6073884,26,1
52240,Phoenixville,PA,19460,40.1340425,-75.514528,118,1
20165,Philadelphia,PA,19111,40.042773,-75.096731,8,1
49113,Greenwood,IN,46142,39.6347798579,-86.1270585044,118,1
37015,St. Louis,MO,63101,38.626942,-90.1897435,40,0
29701,Nashville,TN,37206,36.1937005153,-86.7436134121,5,1
45620,Reno,NV,89502,39.4908058452,-119.7870574845,49,0
12501,Trenton,NJ,08610,40.219471,-74.764447,9,1
14339,Edmonton,AB,T5L 4Y5,53.5997146,-113.5396444,13,0
10051,Philadelphia,PA,19107,39.9470156613,-75.1576062253,62,0
46941,Tucson,AZ,85711,32.2286117,-110.8763868,6,0
47163,Philadelphia,PA,19131,39.9731919,-75.2230046,42,1
26206,Arabi,LA,70032,29.9625419298,-90.0025751207,38,1
12314,Wilmington,DE,19810,39.8235946,-75.4989388,41,1
42735,Riverside,NJ,08075,40.036945427,-74.9529178438,11,1
10615,Nashville,TN,37214,36.2114189718,-86.6941997091,222,1
3194,Reno,NV,89502,39.493365,-119.7900329,149,1
4480,Philadelphia,PA,19102,40.1319593894,-75.0115236634,9,1
30018,East Norriton,PA,19403,40.1528761715,-75.3487108652,17,1
19624,Reno,NV,89502,39.4922565,-119.7894259,506,1
28033,Creve Coeur,MO,63141,38.674925,-90.412222,21,1
28488,Indianapolis,IN,46241,39.7532634,-86.2474845,5,1
33641,Carmel,IN,46032,39.9730809,-86.1968914,21,0
30063,Pennsylvania,PA,19124,40.0061402617,-75.0961101428,5,1
1784,Indianapolis,IN,46236,39.8722939,-85.955155,67,1
17247,Philadelphia,PA,19118,40.074304,-75.198701,109,0
13624,Cherry Hill,NJ,08034,39.9021937,-74.9968543,24,0
18539,Perkasie,PA,18944,40.3629294,-75.2973857,9,1
4924,Indianapolis,IN,46201,39.7748396,-86.1148802,9,0
2226,Fort Washington,PA,19034,40.1228354,-75.2176689,7,0
12158,St. Petersburg,FL,33713,27.7997057968,-82.6797556946,7,0
17146,New Port Richey,FL,34652,28.2333928,-82.7284271,28,0
23037,Newtown,PA,18940,40.2357309,-74.9394701,266,1
31667,Wilmington,DE,19810,39.8097861,-75.5485494,9,1
29399,Tampa,FL,33609,27.94945,-82.523954,124,1
25266,Eagle,ID,83616,43.693944,-116.339313,5,0
18985,Palm Harbor,FL,34685,28.100483,-82.6934629,18,1
47579,Philadelphia ,PA,19123,39.9626294207,-75.1412540674,53,1
5651,Jenkintown,PA,19046,40.0945067,-75.1255616,63,0
17424,Tucson,AZ,85719,32.249829,-110.9431919,7,0
50799,New Orleans,LA,70114,29.9266302944,-90.0262342504,9,0
45055,Conshohocken,PA,19428,40.094322,-75.28936,78,1
29692,Tampa,FL,33629,27.9297206,-82.5076338,65,0
44786,Hernando Beach,FL,34607,28.4780698,-82.6499056,16,1
48385,Philadelphia,PA,19132,39.9865131,-75.1566358,9,1
6455,Tampa,FL,33609,27.9452809999,-82.533316922,34,1
13504,Madeira Beach,FL,33708,27.8018801,-82.8016461,6,0
34135,New Orleans,LA,70117,29.967048,-90.0426806,56,1
38210,Tucson,AZ,85719,32.2275991,-110.9473193,22,0
41453,Tucson,AZ,85750,32.2739124,-110.8730254,122,1
8234,St. Louis,MO,63128,38.5060852946,-90.3778870404,22,1
46211,Saint Louis,MO,63139,38.6173035399,-90.286806373,32,1
47901,Saint Louis,MO,63139,38.607189,-90.285802,22,0
10611,Saint Louis,MO,63146,38.7023877,-90.4466005,33,0
24146,St. Louis,MO,63108,38.6427914,-90.2498007,20,1
3604,Edmonton,AB,T6G 1N4,53.5124162,-113.5284091,22,0
