,city,state,postal_code,latitude,longitude,review_count,is_open
8162,West Deptford,NJ,08066,39.8226558,-75.1815786,24,1
5586,Narberth,PA,19072,40.005997,-75.260009,58,1
46441,St. Petersburg,FL,33701,27.7714485,-82.6406502,403,1
5214,Newtown Square,PA,19073,39.986747,-75.397289,156,1
44255,Valrico,FL,33596,27.8932166,-82.2680262,21,1
22046,Collegeville,PA,19426,40.1832727,-75.4439862,131,1
15921,Boise,ID,83714,43.5909139,-116.2830818,5,0
41272,Primos,PA,19018,39.9318605,-75.2913531,7,1
43677,New Port Richey,FL,34654,28.2799203,-82.6741766,67,1
18826,Media,PA,19063,39.9182416,-75.3906983,82,1
45271,Nashville,TN,37219,36.164416,-86.77998,11,1
24875,Indianapolis,IN,46219,39.8025078,-86.0104970634,41,0
8293,Collingswood,NJ,08108,39.9158339,-75.069194,36,0
34975,Indianapolis,IN,46203,39.6959647127,-86.0814106747,10,1
30199,Woodbury,NJ,08096,39.8278630788,-75.0903658256,19,0
11134,Saint Louis,MO,63126,38.5263756,-90.3641517,75,1
48242,Philadelphia,PA,19147,39.9303951,-75.1495562,280,0
22125,Reno,NV,89502,39.4977738,-119.7989926,214,1
24564,Philadelphia,PA,19146,39.9449215,-75.1799647,74,1
35322,Saint Louis,MO,63130,38.6557078,-90.3054795,82,0
50056,Saint Louis,MO,63110,38.6113263,-90.2724674,36,0
16552,Boise,ID,83702,43.6134193,-116.2067229,104,0
28254,Philadelphia,PA,19137,39.9961972,-75.0901557,9,0
29846,Philadelphia,PA,19104,39.9572331458,-75.1994814724,6,1
21098,Levittown,PA,19056,40.170717,-74.892065,32,1
39466,Pinellas Park,FL,33781,27.8392404,-82.7267595,15,0
4335,Chester Springs,PA,19425,40.1158842914,-75.6917389959,17,1
48396,Paoli,PA,19301,40.041547,-75.4774783552,43,1
47893,Moorestown,NJ,08057,39.9442948635,-74.962801592,75,0
18322,New Hope,PA,18938,40.3608842,-74.9498979,149,1
10843,Trenton,NJ,08611,40.2108758,-74.7461741,36,0
32964,Tucson,AZ,85713,32.178275,-110.94289,181,1
20556,St. Petersburg,FL,33701,27.7740307454,-82.6285592906,25,1
28149,New Orleans,LA,70117,29.9685778,-90.0523824,38,0
44065,Plainfield,IN,46168,39.6717206,-86.3677264,60,1
26849,Tampa,FL,33618,28.0906735,-82.5033233,73,1
27556,Pine Hill,NJ,08021,39.787451,-74.991263,13,1
41866,Brentwood,TN,37027,36.0367146,-86.7892854,29,0
9848,Philadelphia,PA,19147,39.9419396,-75.1505931839,51,1
24526,Philadelphia,PA,19148,39.926084,-75.1682071,28,1
47559,Philadelphia,PA,19139,39.958343,-75.226156,9,1
16986,Bridgeton,MO,63044,38.7492291,-90.4225973,32,1
31770,Largo,FL,33774,27.8796974,-82.8280383,19,0
21817,Tarpon Springs,FL,34689,28.1320455687,-82.7404404749,48,0
46437,Brandon,FL,33511,27.938216,-82.282779,27,0
37990,Nashville,TN,37204,36.119208,-86.777097,109,1
49671,Skippack,PA,19473,40.2252529,-75.402309,161,1
15123,Wilmington,DE,19810,39.8242003131,-75.5439794125,260,1
50410,Florissant,MO,63031,38.8058155,-90.3529747,33,1
5349,Indianapolis,IN,46260,39.9133018,-86.1860983,147,1
30937,Lithia,FL,33547,27.853572,-82.211291,9,1
8205,Goleta,CA,93117,34.4411364746,-119.8316261958,113,1
21264,Whitestown,IN,46075,39.9494952842,-86.3514588132,13,1
2586,Tampa,FL,33607,27.9640115507,-82.5042694612,64,1
44941,Saint Petersburg,FL,33713,27.777673,-82.6765854,37,1
15452,St. Louis,MO,63101,38.6286259564,-90.1914671,21,1
21301,Philadelphia,PA,19119,40.058735,-75.190115,8,0
45448,St. Petersburg,FL,33702,27.8626,-82.639852,5,0
11171,Zionsville,IN,46077,39.950254691,-86.261644507,185,1
51578,New Orleans,LA,70130,29.9560829,-90.0640388,1232,1
45044,Media,PA,19063,39.918074,-75.3886265,118,1
50335,Catalina,AZ,85739,32.4941906,-110.9263891223,32,1
51727,Philadelphia,PA,19151,39.970522,-75.245419,5,1
44500,Meridian,ID,83642,43.6191550836,-116.349128,41,1
5997,Reno,NV,89502,39.5168318849,-119.7760659698,9,0
47538,New Orleans,LA,70116,29.9607788,-90.0589803,101,1
27250,Indianapolis,IN,46220,39.882652,-86.070943,72,0
8661,Tampa,FL,33611,27.8895123402,-82.5059289031,43,1
26264,Tampa,FL,33613,28.0809677,-82.4280646,203,1
32146,Indianapolis,IN,46229,39.7963819,-85.9817333,6,1
14311,Tucson,AZ,85705,32.2897904,-110.9788081,78,1
20007,Metairie,LA,70002,30.0101597,-90.1544178,30,1
35579,Greenwood,IN,46142,39.63376024,-86.12165066,156,1
39422,Summerland,CA,93067,34.4214242,-119.5997696,63,0
30943,Levittown,PA,19057,40.1395609,-74.8487713,26,1
3397,Horsham,PA,19044,40.184212,-75.132976,66,0
14997,Palm Harbor,FL,34689,28.0606946,-82.7390192,8,0
23458,New Orleans,LA,70119,29.9801702,-90.0835212,68,0
576,Philadelphia,PA,19128,40.0626011,-75.2372078,30,0
5941,Marcus Hook,PA,19061,39.850869,-75.448462,11,1
44732,Tampa,FL,33617,28.0549478,-82.4003695,33,1
43240,Huntingdon Valley,PA,19006,40.08795,-75.093699,219,1
47221,Tucson,AZ,85704,32.3454515,-110.9763414,11,0
40691,Bordentown,NJ,08505,40.1444836064,-74.7026832478,29,1
43417,Indianapolis,IN,46220,39.8696975708,-86.1421585083,33,0
38722,Tampa,FL,33605,27.9604396,-82.4405791,60,1
43602,Troy,IL,62294,38.7334364816,-89.9154002515,14,0
1622,New Orleans,LA,70122,30.0237812,-90.0617765,11,1
43097,Marcus Hook,PA,19061,39.8206428,-75.4174698,5,1
27007,New Port Richey,FL,34653,28.266378,-82.7070146,13,1
32295,Brookhaven,PA,19015,39.872739,-75.388739,9,1
39719,Kennett Square,PA,19348,39.885174,-75.780976,24,1
37140,Clayton,MO,63105,38.6488273,-90.3401288,10,0
45423,Philadelphia,PA,19103,39.9528302,-75.1735102,6,0
48318,Philadelphia,PA,19147,39.9419131724,-75.1492121816,48,0
46750,Tucson,AZ,85714,32.1628925003,-110.9452381897,23,1
41448,Boise,ID,83704,43.6068908,-116.2814285,95,1
49237,Brownsburg,IN,46112,39.8376531783,-86.382996887,18,1
46535,Madison,TN,37115,36.2497775532,-86.71860829,99,1
37076,Antioch,TN,37013,36.0467282,-86.6594751,18,1
45897,Edmonton,AB,T6W 0L7,53.4388966879,-113.6005990261,8,1
4392,Philadelphia,PA,19151,39.9832925286,-75.243818,9,1
47653,Nashville,TN,37219,36.1822239,-86.7925353,206,1
23777,New Orleans,LA,70112,29.9528824,-90.0733884,7,0
2676,Sicklerville,NJ,08081,39.7710434,-75.0459647,17,1
4334,Brandon,FL,33511,27.923884,-82.3218519,147,1
30914,Tucson,AZ,85705,32.2263029,-110.9661014,95,0
6719,New Orleans,LA,70116,29.9601224392,-90.0595560927,572,1
11479,Riverview,FL,33569,27.8547222,-82.3261111,33,1
41197,Morrisville,PA,19067,40.1735869546,-74.79269027469999,5,1
43545,Philadelphia,PA,19102,39.949043,-75.1659177,179,0
31311,Metairie,LA,70002,30.0021853,-90.1726033,12,0
21715,Philadelphia,PA,19104,39.9606064684,-75.1891958714,20,1
48402,Saint Charles,MO,63301,38.780508,-90.4815183,9,1
4502,Brooklawn,NJ,08030,39.8777809,-75.1137437,9,1
29672,New Orleans,LA,70112,29.9515158,-90.0729065,284,1
16068,Nashville,TN,37201,36.1567306483,-86.7748044632,16,1
13412,St. Petersburg,FL,33714,27.821583,-82.670451,141,1
42631,Santa Barbara,CA,93109,34.402329,-119.72339,47,1
25490,Royersford,PA,19468,40.1982855,-75.52597,60,1
4264,Saint Petersburg,FL,33701,27.78411992,-82.6382980191,66,1
15975,Reno,NV,89501,39.5261453,-119.815471,138,0
8847,Philadelphia,PA,19103,39.9508935069,-75.1722220268,739,0
22735,Indianapolis,IN,46240,39.9129693,-86.1368232,71,1
5853,Philadelphia,PA,19147,39.9383367,-75.159771,61,1
18916,Madison,TN,37115,36.2660053,-86.7106289,6,1
14095,Nashville,TN,37214,36.2199215,-86.6968907,8,0
50662,Nashville,TN,37211,36.0940616,-86.7360777,48,1
41205,Tampa,FL,33606,27.9272352,-82.4533228,47,0
29497,Camden,NJ,08105,39.9413937,-75.08524,18,1
48967,Plymouth Meeting,PA,19462,40.1155204,-75.2860934,9,0
33419,Nashville,TN,37206,36.1666667,-86.7833333,36,0
38769,Santa Barbara,CA,93101,34.4157919,-119.6899452,13,0
14831,Indianapolis,IN,46227,39.7078463284,-86.14478,10,1
24065,Yardley,PA,19067,40.244897,-74.836648,275,1
43685,Tampa,FL,33602,27.9434725,-82.4475534,9,0
9439,Indianapolis,IN,46226,39.8253409,-86.0470053,22,1
33715,Clayton,MO,63105,38.6504093,-90.3378136,208,1
38944,Clayton,NJ,08312,39.6496162,-75.0890836,22,1
6907,Nashville,TN,37204,36.1131218,-86.7665204,371,1
1362,Nashville,TN,37215,36.1065328983,-86.816454,33,1
27348,Philadelphia,PA,19135,40.0162161,-75.0615677,7,1
49410,Media,PA,19063,39.9181988,-75.3899126817,32,0
32070,Philadelphia,PA,19147,39.9381888,-75.1579923,80,0
29628,Saint Petersburg,FL,33706,27.72147784,-82.739555,72,1
1372,Philadelphia,PA,19125,39.9793657,-75.1253492,19,1
25442,Indianapolis,IN,46239,39.7172298928,-86.0076418519,33,1
50089,Edmonton,AB,T6E,53.5182332811,-113.492732664,35,1
26122,St. Pete Beach,FL,33706,27.7369971,-82.7506803,28,0
16894,Tampa,FL,33614,28.0250303,-82.4869215,20,1
21130,Palmetto,FL,34221,27.6095047,-82.5389384,47,1
50772,Tucson,AZ,85704,32.314993,-110.977809,479,1
13938,Philadelphia,PA,19104,39.9529301182,-75.2028094667,40,0
100,New Orleans,LA,70130,29.9510658,-90.0715323,172,0
11632,Sparks,NV,89434,39.5578973,-119.7062838,177,1
9199,New Orleans,LA,70119,29.9767427461,-90.0863327293,16,0
2761,Philadelphia,PA,19129,40.011687,-75.18933,65,0
51538,King of Prussia,PA,19406,40.087915,-75.389763,565,1
23169,Brownsburg,IN,46112,39.8469994663,-86.3968510569,91,1
17324,Indianapolis,IN,46241,39.744319,-86.277085,11,1
40746,Santa Barbara,CA,93108,34.4207816,-119.6449207,21,1
9624,Royersford,PA,19468,40.2134143,-75.4972769,19,0
36065,New Orleans,LA,70121,29.962067,-90.1683368,169,1
42284,Mount Holly,NJ,08060,39.9826443,-74.7823849,25,1
8592,Reno,NV,89502,39.4984509127,-119.8008718326,753,1
7858,Avon,IN,46123,39.7623783,-86.379783,60,1
32471,Nashville,TN,37203,36.1520733,-86.805678,323,1
14687,Huntingdon Valley,PA,19006,40.120869062,-75.0587481179,8,1
28797,Saint Louis,MO,63101,38.6281083,-90.1909965,9,0
40210,Clearwater,FL,33759,27.9604586467,-82.721390468,385,1
21992,Gulfport,FL,33707,27.740406,-82.707433,66,0
30641,Devon,PA,19333,40.0708863,-75.4409138,20,1
15005,Metairie,LA,70005,29.9867900312,-90.1298289746,30,0
21435,Metairie,LA,70001,29.9961566,-90.1809915,5,0
12069,Florissant,MO,63031,38.7944473,-90.3419063,14,0
6709,Clifton Heights,PA,19018,39.928326,-75.2944096,21,1
45871,Nashville,TN,37208,36.1774403726,-86.7927687563,867,1
45747,St. Pete Beach,FL,33706,27.7334181,-82.7454156,11,0
18001,Indianapolis,IN,46220,39.8843184556,-86.0676670074,46,1
47804,New Orleans,LA,70130,29.9503434,-90.0688534,180,0
38323,Tucson,AZ,85742,32.3826500263,-111.0474756418,17,0
8180,Franklin,TN,37064,35.9455315716,-86.8286643552,53,1
1567,Trenton,NJ,08609,40.2174128225,-74.7435072848,9,1
47058,Harahan,LA,70123,29.9382901,-90.1956957,39,1
50064,Plant City,FL,33567,27.9381816,-82.119889,19,0
10543,Philadelphia,PA,19107,39.9498246,-75.1604325,73,1
11165,Tucson,AZ,85719,32.228113426,-110.9511276794,26,1
1338,Philadelphia,PA,19130,39.9727751034,-75.1789870874,176,1
16929,St. Petersburg,FL,33713,27.795807,-82.680083,207,0
30881,Harvey,LA,70058,29.8972970595,-90.0884732809,5,0
39738,Manchester,MO,63011,38.5951418,-90.5197322,9,0
20726,Philadelphia,PA,19102,39.9515435656,-75.1650720835,20,1
24496,Edmonton,AB,T6G 1J7,53.512629,-113.520096,17,1
15733,Edmonton,AB,T5K 1L2,53.5448102,-113.5121368,6,0
12932,New Orleans,LA,70117,29.9616389,-90.0322445,13,0
33528,Dunedin,FL,34698,28.01995,-82.7485368,6,0
35810,Old Hickory,TN,37138,36.2167696641,-86.5843947748,24,1
40926,Tampa,FL,33602,27.9476094,-82.4594637,33,1
51905,Tucson,AZ,85705,32.2648671,-110.9739825,5,0
11355,Indianapolis,IN,46240,39.909978,-86.103212,11,0
9712,Tampa,FL,33612,28.0540355908,-82.4293069079,39,0
33591,St Petersburg,FL,33705,27.7709352,-82.6501325,58,1
32265,Tampa,FL,33623,28.009685,-82.6098728,100,1
15437,Reno,NV,89511,39.4753708,-119.765902,5,1
16091,Dunedin,FL,34698,28.0215129,-82.7890595,9,0
46510,Brandon,FL,33511,27.9381633168,-82.3050475149,39,1
21296,Franklin,TN,37067,35.945585,-86.820832,46,1
33920,Tucson,AZ,85711,32.2214949,-110.8758024,23,0
1374,New Port Richey,FL,34652,28.2499926333,-82.7234616503,5,1
21141,Harahan,LA,70123,29.9599587275,-90.1847210526,149,1
32203,Franklin,TN,37067,35.956908,-86.813708,8,1
10756,Philadelphia,PA,19104,39.9541202,-75.2112357,87,1
30295,Glassboro,NJ,08028,39.7195001,-75.1136019,8,1
26799,Reno,NV,89503,39.5300704,-119.8220502,252,1
15091,Nashville,TN,37211,36.1263484605,-86.7532524286,6,0
3248,Tampa,FL,33647,28.139417,-82.3577796,124,1
48443,Philadelphia,PA,19124,40.0079019,-75.1058596,7,1
16663,Tampa,FL,33606,27.9419985,-82.4785445,132,0
1099,Hudson,FL,34669,28.3316185901,-82.6584090292,28,1
23480,Tucson,AZ,85712,32.2511714707,-110.8737481,8,1
23792,Tampa,FL,33626,28.051616,-82.582015,98,1
9477,Philadelphia,PA,19127,40.0230319381,-75.2190360036,97,1
520,Saint Louis,MO,63128,38.485721,-90.3581591,7,0
42491,Saint Petersburg,FL,33701,27.7710548451,-82.6352152356,398,1
47496,Clayton,MO,63117,38.651337,-90.3378399,157,0
21221,Horsham,PA,19044,40.1787166,-75.1788884,54,1
12913,Tampa,FL,33511,27.922537023,-82.3251074005,150,0
16978,Reno,NV,89511,39.4681332442,-119.7933120024,25,1
24677,Philadelphia,PA,19111,40.0680407,-75.0689851,31,1
11303,Reno,NV,89502,39.4959234,-119.7887557,6,0
46652,Philadelphia,PA,19102,39.9529553879,-75.1654761494,6,0
34598,Madison,TN,37115,36.248758,-86.719193,22,0
9531,Saint Louis,MO,63110,38.6120205,-90.2693601,386,0
14679,Sewell,NJ,08080,39.765647,-75.086722,58,0
41300,Downingtown,PA,19335,40.0119449507,-75.7215933586,15,0
17172,Saint Louis,MO,63108,38.64886358,-90.2606900987,488,1
5574,Philadelphia,PA,19128,40.0689365111,-75.2402465477,6,1
12801,West Chester,PA,19380,39.959278,-75.6074224,42,1
23309,Edmonton,AB,T6X 0A9,53.430490697,-113.4710454941,82,1
51831,Pine Hill,NJ,08021,39.8047089399,-75.0090939055,35,1
44790,Indianapolis,IN,46218,39.8178818,-86.1223987,8,1
5333,Philadelphia,PA,19135,40.0227483,-75.0634418,17,1
37434,Tampa,FL,33606,27.9395733,-82.4826726,177,1
27170,Edmonton,AB,T5H 4K1,53.5573773554,-113.502512997,5,1
34823,Philadelphia,PA,19107,39.9489715,-75.1593492,11,1
25509,Brooklawn,NJ,08825,39.878111,-75.115638,60,1
11418,Sparks,NV,89434,39.5573472,-119.7043522,107,1
46080,Edmonton,AB,T6J 6P3,53.4799541,-113.5034614,56,0
44301,St Petersburg,FL,33701,27.7713323623,-82.6431444444,75,0
28861,Pennsauken,NJ,08110,39.9589001,-75.0653442,12,1
5948,Tampa,FL,33625,28.0603708,-82.5435984135,18,1
20266,Newark,DE,19713,39.687748,-75.65227,166,1
38992,Seminole,FL,33772,27.8359171,-82.7879972,268,1
37776,Collegeville,PA,19426,40.1766328,-75.4600932,11,0
7088,New Orleans,LA,70117,29.9674288,-90.0445223,41,1
2819,Philadelphia,PA,19102,39.9491679,-75.1677507,5,0
27819,Downingtown,PA,19335,40.0072709,-75.6999166,43,1
45619,Nashville,TN,37216,36.1956464,-86.7229563,284,0
41328,St.Louis,MO,63114,38.6869743344,-90.3563781261,19,1
32583,Tampa,FL,33604,28.017779,-82.450985,94,0
10518,New Orleans,LA,70125,29.941083,-90.099186,12,0
5089,Philadelphia,PA,19104,39.9553365,-75.1946097,159,1
51071,Carmel,IN,46032,39.955554,-86.1631741,19,1
50570,Lansdale,PA,19446,40.257106,-75.26813,19,1
7952,Largo,FL,33771,27.8940466,-82.7313569,27,0
46018,Philadelphia,PA,19176,39.9487765,-75.1456726,40,0
45600,Reno,NV,89509,39.4773789179,-119.7928783,254,1
20435,Langhorne,PA,19047,40.179805,-74.907649,112,1
4652,Norristown,PA,19403,40.1416401,-75.3883679,33,0
25049,Norristown,PA,19401,40.1393044,-75.3077586,112,0
6501,Tampa,FL,33611,27.8885784,-82.506062666,76,1
33347,Saint Louis,MO,63125,38.50886,-90.3246438503,33,1
39302,Philadelphia,PA,19104,39.960636,-75.1891359,69,1
15741,Lutz,FL,33559,28.141866,-82.4308822,83,0
47725,New Orleans,LA,70130,29.9350458328,-90.0795358612,73,1
38716,Santa Barbara,CA,93110,34.4397058,-119.7708382,182,1
21427,Horsham,PA,19044,40.1957102,-75.1591212,30,1
50718,Boise,ID,83702,43.6161987601,-116.2085895033,8,0
9588,Indianapolis,IN,46241,39.7459515,-86.2727224,5,0
9870,Carmel,IN,46032,39.9871253273,-86.138081711,88,1
9035,New Orleans,LA,70125,29.9600836,-90.1134502,307,1
52255,St. Petersburg,FL,33701,27.7708718,-82.643069,38,1
36183,Ballwin,MO,63021,38.566431,-90.4973621,64,1
11882,Bargersville,IN,46106,39.5501540623,-86.1590555288,7,1
48240,Doylestown,PA,18901,40.3085187,-75.1324879727,16,1
31538,Reno,NV,89509,39.4808288,-119.7986937,22,1
51255,Blue Bell,PA,19422,40.1671024811,-75.289498985,8,0
46222,Exton,PA,19341,40.061966,-75.684263,128,1
37703,Tucson,AZ,85719,32.2356629,-110.9459394,127,0
8216,Brandon,FL,33511,27.9381,-82.2779,21,1
32832,New Orleans,LA,70130,29.9483315,-90.0718664,364,1
6183,Philadelphia,PA,19143,39.945704,-75.2138797,18,1
21056,Indianapolis,IN,46219,39.7709775,-86.070545,63,0
23334,Philadelphia,PA,19153,39.903291,-75.2406365,43,1
10318,Saint Louis,MO,63108,38.647983,-90.260704,94,0
39681,Indianapolis,IN,46250,39.890453,-86.046952,37,1
44667,Arnold,MO,63010,38.4444509,-90.3779239208,29,1
49743,Bryn Mawr,PA,19010,40.0246195144,-75.3252977755,44,1
28634,Downingtown,PA,19335,39.997729,-75.742164,31,1
41623,Philadelphia,PA,19103,39.9522045,-75.1695409,516,1
38224,Feasterville-Trevose,PA,19053,40.1353165891,-74.9831187226,16,1
16412,Smyrna,TN,37167,35.983112524,-86.5447223559,24,1
2428,Lahaska,PA,18931,40.346999,-75.029548,15,0
32101,Franklin,TN,37067,35.9355819,-86.825757,235,1
19464,Huntingdon Valley,PA,19006,40.1680346,-75.0690769,215,1
26360,New Orleans,LA,70117,29.9616506,-90.0322051,107,1
11948,Hatboro,PA,19040,40.1757507,-75.106937,49,0
39975,New Orleans,LA,70113,29.948336764,-90.0753261403,41,0
5193,Nashville,TN,37203,36.1601939,-86.779742,5,1
31854,Edwardsville,IL,62025,38.7970489,-89.9768169,12,1
31428,New Orleans,LA,70128,30.0467251,-89.9591611,5,0
17145,Troy,IL,62294,38.731812,-89.896427,5,1
49554,Ewing,NJ,08628,40.283511,-74.8358199,25,0
3602,Speedway,IN,46224,39.7854250831,-86.241454035,284,1
11277,Saint Louis,MO,63103,38.6295437,-90.2084706,7,0
16758,Shamong,NJ,08088,39.7673840962,-74.738348,59,1
38796,Glassboro,NJ,08028,39.7029873994,-75.1066537018,15,0
20871,Clearwater,FL,33760,27.8933756,-82.7210855484,14,1
20656,Tampa,FL,33625,28.0602259,-82.5436297,28,1
50272,Tucson,AZ,85741,32.3359034298,-111.0445529114,26,1
49415,Nashville,TN,37212,36.1386071636,-86.8003599748,53,1
9998,Marrero,LA,70072,29.777648,-90.098771,7,0
15080,Wilmington,DE,19810,39.8044477,-75.5058711,15,0
37876,Indianapolis,IN,46260,39.913292,-86.20083,209,1
3805,Philadelphia,PA,19133,39.9910878,-75.1357333,9,1
50826,University City,MO,63130,38.6555685,-90.302829,39,0
24674,Edmonton,AB,T5J 2G7,53.5329428555,-113.5148220065,12,1
4219,Nashville,TN,37212,36.1486927,-86.8037597,6,0
50290,Boise,ID,83703,43.654901,-116.258005,41,0
35823,Avon,IN,46123,39.763186,-86.3294436,34,1
8757,Indianapolis,IN,46205,39.825330706,-86.1447536945,24,1
10481,Clearwater,FL,33764,27.9377704,-82.7290561,8,1
15520,Tucson,AZ,85742,32.3758473326,-111.101,84,1
10153,Berlin,NJ,08009,39.7956516,-74.9327702,5,0
14854,Lahaska,PA,18931,40.3474184984,-75.032283906,177,1
30638,Tucson,AZ,85705,32.2264195,-110.9655833,8,0
22026,Saint Louis,MO,63116,38.6027653,-90.2613306,57,0
22437,Sparks,NV,89434,39.5579521,-119.7062549,112,0
49864,Saint Louis,MO,63102,38.6262986048,-90.1882186148,228,1
2432,Reno,NV,89511,39.46424193,-119.7834188864,87,0
35957,Saint Louis,MO,63145,38.7370304964,-90.3550419795,48,1
42793,King of Prussia,PA,19406,40.0866660855,-75.3867673874,300,1
22802,Tucson,AZ,85719,32.2325263663,-110.9583105147,142,1
25185,Santa Barbara,CA,93103,34.4176389927,-119.6692747486,14,1
23594,Clearwater,FL,33767,27.9784087,-82.8272664,334,1
6362,Tucson,AZ,85705,32.2270915,-110.9653971,175,1
731,Goodlettsville,TN,37072,36.3265562,-86.6993617,67,1
11067,Philadelphia,PA,19134,39.981656,-75.113641,6,1
26620,Camby,IN,46113,39.64229199,-86.3281584702,5,1
32814,Southampton,PA,18966,40.167413,-75.047313,16,1
14136,Nashville,TN,37215,36.1039932387,-86.8149184676,209,1
9110,Philadelphia,PA,19130,39.9641731,-75.1615163,214,0
33262,Saint Louis,MO,63104,38.6103223,-90.2027676,50,1
38255,Marcus Hook,PA,19061,39.8191813,-75.4189722,51,1
6635,Sparks,NV,89431,39.5463326,-119.7703245,123,1
37677,High Ridge,MO,63049,38.4578703,-90.5360531,16,0
29554,Tampa,FL,33625,28.0666397,-82.5694063,6,1
10129,Philadelphia,PA,19104,39.9493349729,-75.2126938,12,1
9762,Greenwood,IN,46142,39.630631,-86.121293,14,0
14038,Saint Louis,MO,63109,38.5869768,-90.2765582,15,0
50903,Lansdowne,PA,19050,39.943369,-75.2665,79,1
48884,St. Louis,MO,63132,38.6903058,-90.386067911,20,1
24042,Wilmington,DE,19805,39.7480374,-75.5695055,10,1
14579,Edmonton,AB,T6K 3N5,53.4451008,-113.4432095,10,1
10399,Tucson,AZ,85741,32.338244062,-111.0494991733,379,1
15544,Santa Barbara,CA,93101,34.419247,-119.698394,52,1
37250,Clearwater,FL,33763,27.9993565,-82.7301201,192,0
22870,Philadelphia,PA,19123,39.9710772,-75.1511178,6,1
3734,Boise,ID,83702,43.6163962,-116.2021057,189,1
2628,Doylestown,PA,18901,40.3110241,-75.1308993,59,1
49349,Wilmington,DE,19809,39.783902,-75.479008,5,1
35607,Nashville,TN,37203,36.1501104,-86.8057335,58,1
23237,Indianapolis,IN,46240,39.9143668354,-86.1099036575,10,0
34112,Morrisville,PA,19067,40.2013019,-74.7882667,29,0
4088,Blackwood,NJ,08021,39.80316599,-75.035027029,75,1
33435,Nashville,TN,37206,36.1778755202,-86.7504990846,416,1
10792,Pontoon Beach,IL,62040,38.7468637,-90.0720743,25,0
17426,Franklin,TN,37064,35.9147644,-86.8931788,7,1
31023,Wilmington,DE,19806,39.758335621,-75.5627429736,41,0
41958,Carmel,IN,46032,39.937698,-86.236037,24,1
21123,Hudson,FL,34667,28.3292683061,-82.6786872042,20,0
49604,Franklin,TN,37067,35.9446154,-86.8221714,160,1
27549,West Chester PA,PA,19380,39.9488455,-75.5878895,7,1
27233,Berwyn,PA,19312,40.044253,-75.450316,442,1
35718,Philadelphia,PA,19146,39.9445223204,-75.1727068683,251,1
42861,Saint Louis,MO,63141,38.6782202,-90.465177,217,1
45779,New Orleans,LA,70118,29.9488507,-90.1197751,22,0
40349,Philadelphia,PA,19107,39.95544,-75.156989,398,0
46785,Hermitage,TN,37076,36.2156166563,-86.5997014308,41,1
33787,Plainfield,IN,46168,39.7131865,-86.3813463,8,1
9956,Ballwin,MO,63011,38.5924514765,-90.5414043974,56,1
31058,Clayton,MO,63105,38.649894,-90.335835,203,0
41978,Tampa,FL,33617,28.0322529,-82.3968378,13,1
15717,Nolensville,TN,37135,35.966823,-86.676162,14,1
12925,Indianapolis,IN,46203,39.6958977,-86.0833425,18,1
26260,Deptford,NJ,08096,39.8334909,-75.1022709,36,0
23603,Indianapolis,IN,46220,39.8513754,-86.1460635613,440,1
15618,Tucson,AZ,85748,32.2225457,-110.7881329,103,0
15003,Tampa,FL,33602,27.9503813,-82.455939,17,1
7515,Philadelphia,PA,19118,40.073702,-75.202618,42,0
41676,Levittown,PA,19056,40.1328227,-74.8845555,8,0
26511,Philadelphia,PA,19139,39.96074,-75.234234,14,1
14152,Tampa,FL,33601,27.9401015,-82.4501944,35,0
25423,Tucson,AZ,85719,32.2358156,-110.9464348,16,0
12915,Nashville,TN,37221,36.0448979,-86.9538259,55,0
10093,Indianapolis,IN,46205,39.8466138,-86.1460946,398,0
5901,Tampa,FL,33613,28.069621,-82.443782,44,1
43984,Philadelphia,PA,19120,40.036396178,-75.1206855476,9,1
5481,Philadelphia,PA,19152,40.0730228774,-75.0350286614,29,1
31584,Dunedin,FL,34698,28.0507705,-82.7834045,476,1
1187,Atco,NJ,08004,39.778436,-74.87637,14,1
1168,New Orleans,LA,70130,29.944825,-90.072989,10,0
27317,Reno,NV,89501,39.5267893,-119.812986,283,1
8705,Edmonton,AB,T6L 2H1,53.4679963,-113.431223,9,1
50182,Morton,PA,19070,39.90759,-75.327484,14,0
9691,Southampton,PA,18966,40.1812112,-75.0559812,9,1
48232,New Orleans,LA,70116,29.9653422,-90.0656443,7,1
24555,Waterloo,IL,62298,38.3359228,-90.153284,27,1
48603,Seminole,FL,33772,27.841115,-82.788518,176,1
28190,Drexel Hill,PA,19026,39.9552740492,-75.3234704341,14,1
32846,Haddonfield,NJ,08033,39.9031428,-75.0392176,224,1
16010,Smyrna,TN,37167,35.9787226,-86.5656697,30,1
25958,Sherwood Park,AB,T8H 1R4,53.5422104651,-113.3083430597,9,1
26117,Indianapolis,IN,46202,39.7798467,-86.1726923,20,1
8530,Nashville,TN,37013,36.046423,-86.6645066,6,1
51805,Perkasie,PA,18944,40.3822062,-75.2762205,11,1
50319,Edmonton,AB,T6E 0V7,53.5066447,-113.4866493,15,1
46282,New Orleans,LA,70130,29.9440635,-90.0697679,791,1
39860,Tampa,FL,33607,27.9627305164,-82.5049632081,58,1
25662,Philadelphia,PA,19103,39.950897,-75.1724,26,0
5324,West Chester,PA,19380,39.9618239,-75.6026336,36,1
982,Pinellas Park,FL,33781,27.8344865813,-82.7278812626,113,0
6456,Newtown,PA,18940,40.2349439,-74.9404408,172,1
